,Location,Title,Price,Company,Summary
6,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
A bachelor's degree in mathematics or statistics, and relevant program experience. Performs detailed statistical analysis and research on traffic records data…"
3,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
A bachelor's degree in mathematics or statistics, and relevant program experience. Performs detailed statistical analysis and research on traffic records data…"
5,"Columbia, SC 29208",Geospatial Data Scientist,"
$50,000 - $60,000 a year","

University of South Carolina","
With more than 20 years of uninterrupted funding from grants, contracts, and foundations, our integrated health and policy research is at the forefront of…"
6,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
A bachelor's degree in mathematics or statistics, and relevant program experience. Performs detailed statistical analysis and research on traffic records data…"
6,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
A bachelor's degree in mathematics or statistics, and relevant program experience. Performs detailed statistical analysis and research on traffic records data…"
7,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
 A bachelor's degree in mathematics or statistics, and relevant program experience.Performs detailed statistical analysis and research on traffic records data…"
6,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
 A bachelor's degree in mathematics or statistics, and relevant program experience.Performs detailed statistical analysis and research on traffic records data…"
3,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
A bachelor's degree in mathematics or statistics, and relevant program experience. Performs detailed statistical analysis and research on traffic records data…"
5,"Columbia, SC 29208",Geospatial Data Scientist,"
$50,000 - $60,000 a year","

University of South Carolina","
With more than 20 years of uninterrupted funding from grants, contracts, and foundations, our integrated health and policy research is at the forefront of…"
7,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
 A bachelor's degree in mathematics or statistics, and relevant program experience.Performs detailed statistical analysis and research on traffic records data…"
3,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
 A bachelor's degree in mathematics or statistics, and relevant program experience.Performs detailed statistical analysis and research on traffic records data…"
5,"Columbia, SC 29208",Geospatial Data Scientist,"
$50,000 - $60,000 a year","

University of South Carolina","
 With more than 20 years of uninterrupted funding from grants, contracts, and foundations, our integrated health and policy research is at the forefront of…"
2,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
A bachelor's degree in mathematics or statistics, and relevant program experience. Performs detailed statistical analysis and research on traffic records data…"
5,"Columbia, SC 29208",Geospatial Data Scientist,"
$50,000 - $60,000 a year","

University of South Carolina","
With more than 20 years of uninterrupted funding from grants, contracts, and foundations, our integrated health and policy research is at the forefront of…"
6,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
 A bachelor's degree in mathematics or statistics, and relevant program experience.Performs detailed statistical analysis and research on traffic records data…"
3,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
 A bachelor's degree in mathematics or statistics, and relevant program experience.Performs detailed statistical analysis and research on traffic records data…"
5,"Columbia, SC 29208",Geospatial Data Scientist,"
$50,000 - $60,000 a year","

University of South Carolina","
 With more than 20 years of uninterrupted funding from grants, contracts, and foundations, our integrated health and policy research is at the forefront of…"
7,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
A bachelor's degree in mathematics or statistics, and relevant program experience. Performs detailed statistical analysis and research on traffic records data…"
7,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
 A bachelor's degree in mathematics or statistics, and relevant program experience.Performs detailed statistical analysis and research on traffic records data…"
2,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
 A bachelor's degree in mathematics or statistics, and relevant program experience.Performs detailed statistical analysis and research on traffic records data…"
5,"Columbia, SC 29208",Geospatial Data Scientist,"
$50,000 - $60,000 a year","

University of South Carolina","
 Master’s degree in public health, health services research, science, engineering, geography or related field with coursework and/or work experience with GIS…"
6,"Aiken County, SC",Statistician III (3IER19),"
$40,759 a year","

State of South Carolina","
 Applying appropriate statistical analysis for use in data mining, forecasting, assessment, and/or predictive analytics as appropriate for each assigned project."
6,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
 A bachelor's degree in mathematics or statistics, and relevant program experience.Performs detailed statistical analysis and research on traffic records data…"
4,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
A bachelor's degree in mathematics or statistics, and relevant program experience. Performs detailed statistical analysis and research on traffic records data…"
7,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
 A bachelor's degree in mathematics or statistics, and relevant program experience.Performs detailed statistical analysis and research on traffic records data…"
7,"Columbia, SC 29223",Statistician III,"
$40,759 a year","

State of South Carolina","
A bachelor's degree in mathematics or statistics, and relevant program experience. Performs detailed statistical analysis and research on traffic records data…"
7,"Pittsburgh, PA 15219 (Middle Hill area)",Data Scientist - Health Economics,"
$37.40 an hour","

UPMC","
Implements plans for capturing and creating new data elements, working with Health Plan CIO and IT staff. Advanced degree in a quantitative discipline such as…"
4,"Pittsburgh, PA",Statistical Data Analyst,"
$46,644 - $76,440 a year","

The University of Pittsburgh","
 A combination of relevant experience, including academic internships, and education may be substituted for a masters degree."
6,"Pittsburgh, PA 15260 (Squirrel Hill North area)",Statistician,"
$27.43 - $46.22 an hour","

UPMC","
 Additional duties may include review of statistical components of protocols for scientific or IRB review and/or statistical analysis plans."
1,"Pittsburgh, PA",Data Science Programmer,"
$46,644 - $76,440 a year","

The University of Pittsburgh","
 The Osmanbeyoglu lab is looking for a Data Science Programmer (DSP) to work on cutting-edge and clinically relevant problems in cancer biology using genome-wide…"
